date,location,heatwave(O/X),max_felt_temp(°C),max_temp(°C),average_temp(°C),min_temp(°C),avg_relative_humidity(%),heatwave_warning(O/X),heatwave_impact_forecast(level),tropical_night(O/X),UV_level
2023-07-08,흑산도(169),X,29,26.3,22.5,20.1,95.9,X, ,X,매우높음
2023-07-08,완도(170),X,29.7,27.2,24.2,23,96.5,X, ,X,높음
2023-07-08,고창(172),X,,,,,,O,관심,X,보통
2023-07-08,제주(184),X,31,29.5,,24.9,,X,관심,O,낮음
2023-07-08,진주(192),X,28.3,25.5,23.1,20.3,94.9,X,관심,X,높음
2023-07-08,양평(202),X,29.7,28.8,24.4,19.5,80,X,관심,X,보통
2023-07-08,이천(203),X,30.9,29.2,24.4,20.2,87.8,X,관심,X,보통
2023-07-08,인제(211),X,30.1,29.6,23.7,17.8,75.8,X,관심,X,낮음
2023-07-08,홍천(212),X,31.3,31.1,24.4,17.8,76.4,O,주의,X,낮음
2023-07-08,태백(216),X,26.9,25.5,20.2,17.6,90.4,X, ,X,낮음
2023-07-08,정선군(217),X,31.8,32,23.4,16.9,76.3,X, ,X,낮음
2023-07-08,제천(221),X,30.4,29.2,23.5,18.9,88.1,X,관심,X,높음
2023-07-08,보은(226),X,30,28.5,22.8,18.7,93.1,X,관심,X,높음
2023-07-08,천안(232),X,31,29.5,24.1,19.9,92.1,O,관심,X,높음
2023-07-08,보령(235),X,29.8,27.7,24.3,22.6,94.1,X,관심,X,높음
2023-07-08,부여(236),X,31.5,30,24,19.7,91.3,O,관심,X,높음
2023-07-08,금산(238),X,31,29.5,23.8,19.2,90.4,O,관심,X,보통
2023-07-08,세종(239),X,30.9,29.3,24.1,19.3,86.8,O,관심,X,높음
2023-07-08,부안(243),X,31.2,29.5,25.3,21.9,90.1,O,관심,X,높음
2023-07-08,임실(244),X,31.1,29.7,25.3,21.7,87.1,O,관심,X,보통
2023-07-08,정읍(245),X,32,30.9,26.4,24.2,82.4,O,관심,X,보통
2023-07-08,남원(247),X,31.3,30.1,25.7,21.2,85.8,O,관심,X,보통
2023-07-08,장수(248),X,30.6,29.8,25.5,21.8,81.6,X,관심,X,높음
2023-07-08,영광군(252),X,32.1,30.9,26.5,24,84.8,O,관심,O,보통
2023-07-08,김해시(253),X,27.5,24.2,22.6,20.3,100,O,관심,X,보통
2023-07-08,순창군(254),X,32.1,30.8,25.6,22.4,89,O,관심,X,보통
2023-07-08,양산시(257),X,28,24.7,23.1,20.9,99.3,X,관심,X,보통
2023-07-08,강진군(259),X,29.9,27.3,24.8,23.2,95.3,O,관심,X,높음
2023-07-08,장흥(260),X,30.6,28.1,24.7,22.7,97,O,관심,X,높음
2023-07-08,해남(261),X,30.2,27.2,25.4,24.3,97.3,O,관심,X,높음
2023-07-08,고흥(262),X,28.5,25.8,23.4,21.6,96.9,X,관심,X,보통
2023-07-08,의령군(263),X,28.4,25.9,23.4,20.5,91.9,X,관심,X,보통
2023-07-08,함양군(264),X,31.9,29.8,24,20,95,O,관심,X,보통
2023-07-08,진도군ASOS(268),X,29.6,27.6,25.1,23.9,94,X, ,X,높음
2023-07-08,봉화(271),X,29.7,28.6,22.7,18.1,84.8,X, ,X,보통
2023-07-08,영주(272),X,29.6,27.8,23.4,18.3,88.9,X, ,X,보통
2023-07-08,문경(273),X,30.3,28.8,23,18.2,91.3,O, ,X,보통
2023-07-08,청송군(276),X,29.7,28.8,22.8,18.3,80.5,X, ,X,높음
2023-07-08,영덕(277),X,25.4,23.4,21.1,18.9,90.9,O, ,X,보통
2023-07-08,의성(278),X,31.4,30.3,24,18.7,85.8,O,관심,X,높음
2023-07-08,구미(279),X,29.8,28.5,23.7,19.1,82.9,O,관심,X,높음
2023-07-08,영천(281),X,28.4,26.7,22.5,19.4,86.4,O,관심,X,보통
2023-07-08,경주시(283),X,28.4,26.6,22.6,19.6,87,O, ,X,보통
2023-07-08,거창(284),X,30.1,28.3,23.6,19.5,89.8,O,관심,X,보통
2023-07-08,합천(285),X,28.8,26.8,23.2,19.4,88.1,O,관심,X,보통
2023-07-08,밀양(288),X,28.1,25.8,23.6,20.2,86.8,O,관심,X,보통
2023-07-08,산청(289),X,29.5,27.3,23.3,19.7,93.8,O,관심,X,보통
2023-07-08,거제(294),X,27.6,24.5,22.2,20.7,98.1,X, ,X,낮음
2023-07-08,남해(295),X,28,25,22.5,20.5,98.4,X, ,X,높음
2023-07-08,부천(433),X,29.1,28.8,23.8,19.7,76,X,관심,X,높음
2023-07-08,안양(434),X,28.4,29.4,25.1,20.9,,X,관심,X,높음
2023-07-08,광명(437),X,31.1,30.8,25.8,22.2,74,X,관심,X,높음
2023-07-08,군포(438),X,30,29.5,24.6,20.8,80,X,관심,X,높음
2023-07-08,김포(441),X,,30.4,25,21,,X,관심,X,높음
2023-07-08,하남(444),X,30.3,29.7,24.5,19.8,75,X,관심,X,보통
2023-07-08,의왕(445),X,30.1,29,24.1,20.4,84,X, ,X,높음
2023-07-08,포천(504),X,31.4,31.1,25.3,18.7,77,X,관심,X,높음
2023-07-08,가평조종(505),X,31.4,30.4,23.9,17.1,85,X,관심,X,높음
2023-07-08,안성(516),X,31.2,30.5,24.6,19.7,88,X,관심,X,높음
2023-07-08,간성(517),X,27,25.2,22.3,19.2,86,X, ,X,낮음
2023-07-08,평창(526),X,31.3,32.3,23.6,17.3,73,X, ,X,낮음
2023-07-08,의정부(532),X,31.3,29.5,24.6,19.2,91,X,관심,X,보통
2023-07-08,횡성(536),X,31.4,31.4,24.2,17.9,78,X,관심,X,낮음
2023-07-08,고양(540),X,,,,,,O,주의,X,높음
2023-07-08,남양주(541),X,30.8,30.6,25.2,19.3,76,X,관심,X,보통
2023-07-08,안산(545),X,30.9,29.8,23.6,20.3,88,X,관심,X,높음
2023-07-08,경기광주(546),X,29.4,28.9,23.9,19.3,77,X, ,X,높음
2023-07-08,여주(548),X,30.2,28.9,24,19.3,86,O,주의,X,보통
2023-07-08,용인(549),X,29.5,28.5,23.7,19.8,84,O,주의,X,보통
2023-07-08,오산(550),X,31.5,29.8,24.2,20.6,89,X,관심,X,높음
2023-07-08,평택(551),X,31.2,30.1,24.8,20.3,92,O,관심,X,높음
2023-07-08,화천(555),X,32.3,30.9,24,17.6,90,X,관심,X,낮음
2023-07-08,양구(556),X,31.3,31.9,24.2,18.5,75,X, ,X,낮음
2023-07-08,시흥(565),X,30.8,29.7,24.5,21.1,86,X,관심,X,높음
2023-07-08,구리(569),X,30.2,29.6,25,20.4,74,X,관심,X,보통
2023-07-08,화성(571),X,30.8,29.8,24.6,20.6,85,X,관심,X,높음
2023-07-08,성남(572),X,29.6,29.2,25,21,70,X,관심,X,높음
2023-07-08,과천(590),X,31.1,29.8,24.6,20.7,84,X,관심,X,높음
2023-07-08,양주(598),X,31.9,31.2,25,18.5,80,X,관심,X,보통
2023-07-08,단양(601),X,31.3,30.1,24.4,19.2,87,X,관심,X,보통
2023-07-08,진천(602),X,31.6,30.9,24.9,20.2,82,X,관심,X,높음
2023-07-08,괴산(603),X,31,30.1,24.2,19.2,87,X,관심,X,높음
2023-07-08,옥천(604),X,31.2,30,24.1,19.5,89,O,관심,X,높음
2023-07-08,홍북(608),X,31,29.6,23.3,19.5,91,O,관심,X,높음
2023-07-08,공주(612),X,31.1,29.9,24,19.3,87,O,관심,X,높음
2023-07-08,서천(614),X,30.9,28.7,23.4,20.1,94,X, ,X,보통
2023-07-08,논산(615),X,31.9,30.4,24.9,20.5,88,O,관심,X,높음
2023-07-08,당진(616),X,31.7,30.2,24.3,20.4,91,O,관심,X,보통
2023-07-08,청양(618),X,31.2,29.6,24,19.9,91,X,관심,X,높음
2023-07-08,음성(619),X,30.6,29.6,23.2,18.7,87,X,관심,X,높음
2023-07-08,증평(623),X,31.2,29.5,24.6,19.8,89,X,관심,X,보통
2023-07-08,태안(627),X,30.2,27.8,23.6,21.2,96,X, ,X,보통
2023-07-08,예산(628),X,31.7,30.4,24.9,20.8,87,O,관심,X,높음
2023-07-08,아산(634),X,31.3,29.7,24.7,21,85,O,관심,X,높음
2023-07-08,계룡(636),X,31,29.6,23.5,19.1,91,X,관심,X,높음
2023-07-08,연천청산(652),X,31.6,31,24.8,18,77,X,관심,X,높음
2023-07-08,양양(670),X,25.9,24.3,21.7,18.3,87,X, ,X,낮음
2023-07-08,무안(699),X,31.8,29.9,26.1,24.3,88,O,관심,O,매우높음
2023-07-08,무주(701),X,31.4,30.4,24.4,19,86,O,관심,X,보통
2023-07-08,익산(702),X,31.7,30.9,25.3,21.3,87,O,관심,X,보통
2023-07-08,진안(703),X,31,30.1,25.1,20.8,84,X,관심,X,보통
2023-07-08,담양(706),O,33.3,31.1,26.5,23.5,92,O,관심,X,보통
2023-07-08,구례(709),X,31.1,28.9,24.6,21.3,94,O,관심,X,높음
2023-07-08,나주(710),X,32,30,26.3,24.1,91,O,관심,X,매우높음
2023-07-08,순천시(712),X,30,27.5,24.7,22,94,O,관심,X,높음
2023-07-08,광양읍(713),X,29.9,27.5,24.6,21.6,96,O,관심,X,높음
2023-07-08,장성(730),X,31.8,30.4,26.1,23.6,87,O,관심,X,보통
2023-07-08,영암(731),X,31.6,29.4,26.4,24.5,92,O,관심,X,매우높음
2023-07-08,보성(732),X,29.6,27.4,23.7,21.6,95,O,관심,X,높음
2023-07-08,완주(734),X,32,30.7,25.2,21.1,89,O,관심,X,보통
2023-07-08,김제(737),X,32.8,31.1,25.2,21.2,92,O,관심,X,높음
2023-07-08,화순(741),X,32.5,30.6,25.7,23.5,87,O,관심,X,높음
2023-07-08,함평(754),X,32.1,30.5,26.3,24,88,O,관심,X,매우높음
2023-07-08,곡성(768),X,31.8,30.2,25.3,22.4,90,O,관심,X,보통
2023-07-08,압해도(789),X,31.5,29.3,25.1,23.6,94,X, ,X,매우높음
2023-07-08,영양(801),X,30.3,28.7,22.7,18.4,90,X, ,X,보통
2023-07-08,성주(810),X,29.4,27.9,23.5,19.4,86,O,관심,X,보통
2023-07-08,고령(812),X,29.8,26.4,23,19.1,99,O,관심,X,보통
2023-07-08,청도(813),X,28.3,25.6,22.9,19.2,93,O,관심,X,보통
2023-07-08,예천(815),X,30.8,29.5,23.8,18.4,85,O,관심,X,보통
2023-07-08,김천(822),X,30.3,28.4,23.3,18.5,91,O,관심,X,보통
2023-07-08,군위(823),X,32.4,30.7,23.7,18.9,88,O,관심,X,높음
2023-07-08,칠곡(825),X,30.7,28.5,23.9,20,94,O,관심,X,높음
2023-07-08,경산(827),X,28.9,26.5,22.9,19.6,89,O,관심,X,보통
2023-07-08,삼척(876),X,26.8,25.4,22,19,84,X, ,X,낮음
2023-07-08,속초(90),X,28.1,26.6,22.6,19.6,86.4,X, ,X,낮음
2023-07-08,삼천포(907),X,27.5,24.5,22.2,20.4,98,X,관심,X,높음
2023-07-08,고성(918),X,27.8,24.7,22.8,20.8,98,X, ,X,높음
2023-07-08,창녕(919),X,28.8,26.1,23.3,20.1,96,O,관심,X,보통
2023-07-08,함안(920),X,28.3,25.7,22.9,20.3,94,O,관심,X,보통
2023-07-08,북춘천(93),X,32.2,31.8,24.9,17.9,79.8,O,주의,X,낮음
2023-07-08,하동(932),X,29.5,27.1,23.8,20.8,93,O,관심,X,높음
2023-07-08,철원(95),X,32.2,31.5,25,17.7,79,X,관심,X,낮음
2023-07-08,동두천(98),X,32.1,31.3,25.1,18.7,80.6,X,관심,X,높음
2023-07-08,파주(99),X,31,29.3,23.8,18.4,87.3,O,주의,X,높음
2023-07-09,북강릉(104),X,28.4,26.4,22.3,20.9,92.9,X,관심,X,낮음
2023-07-09,동해(106),X,27.7,25.1,21.4,19.4,97.8,X, ,X,낮음
2023-07-09,서울(108),X,29.1,27,24.7,21.6,86.4,X,관심,X,보통
2023-07-09,인천(112),X,28.5,25.9,24.5,21.8,89.4,X,관심,X,보통
2023-07-09,원주(114),X,30.1,29.3,24.5,20.3,82.3,X,관심,X,낮음
2023-07-09,울릉도(115),X,27.6,24.7,22.7,20.7,95.1,X, ,X,매우높음
2023-07-09,수원(119),X,30.3,28.4,25,21.8,86.3,X,관심,X,보통
2023-07-09,영월(121),X,31.8,30.5,23.5,21.1,90.6,X,관심,X,낮음
2023-07-09,충주(127),X,32,30.7,24.6,21.6,86.3,O,주의,X,보통
2023-07-09,서산(129),X,29.7,27.8,25.1,23.4,91.1,X, ,X,보통
2023-07-09,울진(130),X,25.6,22.8,20.8,19.2,95.1,O,관심,X,보통
2023-07-09,청주(131),X,32.5,31.7,27.5,24.8,75.8,O,주의,X,보통
2023-07-09,대전(133),X,31.7,30.2,26.4,22.8,81.6,O,주의,X,높음
2023-07-09,추풍령(135),X,32,30.7,25.5,22.3,85.1,X,관심,X,높음
2023-07-09,안동(136),X,31.6,30.1,25.1,22.7,87.3,O,주의,X,높음
2023-07-09,상주(137),X,30.9,28.8,25.1,23,92.6,O,주의,X,높음
2023-07-09,포항(138),X,32.3,31.5,25.3,20.8,80.9,O,주의,X,높음
2023-07-09,군산(140),X,32.1,30.3,26.8,24,86.4,X,관심,O,낮음
2023-07-09,대구(143),X,32.1,31.2,26.6,21.8,78,O,주의,X,높음
2023-07-09,전주(146),X,32.6,31.3,28,24.8,79.6,O,주의,O,높음
2023-07-09,울산(152),X,30.6,28.8,24.7,21.4,86.3,O,관심,X,높음
2023-07-09,창원(155),X,29.5,27.3,24.4,21.6,90.1,O,주의,X,높음
2023-07-09,광주(156),O,34.2,31,27.2,25.4,98.1,O,주의,X,높음
2023-07-09,부산(159),X,29.3,27.2,24.2,21.5,87,X,관심,X,높음
2023-07-09,통영(162),X,28.4,25.6,23.3,21.8,95.1,X, ,X,높음
2023-07-09,목포(165),X,31.1,28.6,26.1,24.7,93,X,관심,X,높음
2023-07-09,여수(168),X,28.6,25.9,24.3,22.7,94,X,관심,X,높음
2023-07-09,흑산도(169),X,28.8,26.5,22.9,20.5,95.4,X, ,X,매우높음
2023-07-09,완도(170),X,31.9,29.8,26,23.1,90.6,X,관심,X,높음
2023-07-09,고창(172),X,,,,,,O,주의,X,보통
2023-07-09,제주(184),O,33.8,33,29.5,25.4,72,X,관심,O,높음
2023-07-09,진주(192),X,29.9,27.4,25.4,23.2,91.8,X,관심,X,높음
2023-07-09,양평(202),X,29.2,27.4,24.1,20.8,85.1,X,관심,X,보통
2023-07-09,이천(203),X,31.1,29.2,23.9,20.6,94.6,X,관심,X,보통
2023-07-09,인제(211),X,27.8,26.2,22.5,20.8,89.5,X,관심,X,낮음
2023-07-09,홍천(212),X,29.4,28.1,23.5,20,86.4,O,주의,X,낮음
2023-07-09,태백(216),X,28.8,28,22.6,19.3,83.3,X, ,X,낮음
2023-07-09,정선군(217),X,31.2,30.6,23.3,20.3,84.6,X, ,X,낮음
2023-07-09,제천(221),X,30.5,28.7,23.3,21.2,94.9,X,관심,X,보통
2023-07-09,보은(226),X,31.3,29.5,25.6,22.5,87.8,X,관심,X,보통
2023-07-09,천안(232),X,31.3,28.8,25,22.3,95.3,O,주의,X,보통
2023-07-09,보령(235),X,31.4,30,26.2,24.5,87.6,X,관심,X,보통
2023-07-09,부여(236),X,32,30.1,26.3,23.4,88.5,O,주의,X,보통
2023-07-09,금산(238),X,31.7,30.4,26.4,22,84.1,O,주의,X,높음
2023-07-09,세종(239),X,32,30.4,26.1,23.4,85.8,O,주의,X,보통
2023-07-09,부안(243),X,31.9,30.7,27.3,24.7,85.9,O,주의,O,매우높음
2023-07-09,임실(244),X,31.2,29.5,25.9,23.4,88.1,O,주의,X,높음
2023-07-09,정읍(245),X,32.2,31.2,27.3,24.3,82.1,O,주의,X,높음
2023-07-09,남원(247),X,31.6,30.3,26.8,23.8,86.3,O,주의,X,높음
2023-07-09,장수(248),X,30.4,28.7,25.6,21.5,84.6,X,관심,X,보통
2023-07-09,영광군(252),X,32.8,31.3,27.1,25.1,86,O,주의,X,높음
2023-07-09,김해시(253),X,31.9,29.4,24.8,22.4,96.9,O,주의,X,높음
2023-07-09,순창군(254),X,32,30.5,26.5,23.9,89.1,O,주의,X,높음
2023-07-09,양산시(257),X,32.3,30.4,25.9,22.6,92.5,O,관심,X,높음
2023-07-09,강진군(259),X,30.9,28.2,25.8,23.9,94.6,O,주의,X,매우높음
2023-07-09,장흥(260),X,31.2,28.3,25.5,23.8,97.9,O,주의,X,매우높음
